,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,代码Code,证券名称Securities,"发行量IssuedVolume10,000","流通量ListedVolume10,000","2018年1月- 11月January-November, 2018",,"2018年11月November, 2018",市盈率P/ERatio,,,,,,,,
1,最高价High,最低价Low,成交数量Volume,成交金额Turnover,,最高价High,最低价Low,收市价Close,升跌幅±%,成交数量Volume,成交金额Turnover,,,,,
710,002245,澳洋顺昌,98672,91440,10.580,3.630,296718,2084280,,5.180,3.940,4.39,11.14,47327.0,214088.0,12.23
711,002246,北化股份,54903,41369,13.300,6.250,126862,1314946,,7.930,6.810,7.18,4.97,8487.0,62419.0,36.34
712,002247,聚力文化,85087,54410,13.600,4.370,151144,1107336,,6.190,4.570,5.39,17.43,39924.0,216979.0,8.36
713,002248,华东数控,30750,29662,11.600,6.860,73263,700747,,9.150,8.000,8.58,1.66,3875.0,33613.0,71.03
714,002249,大洋电机,237043,136549,7.230,3.160,211221,1106120,,3.930,3.420,3.65,5.8,28022.0,102221.0,20.72
715,002250,联化科技,92590,88423,11.810,7.030,167578,1511015,,9.790,8.550,9.29,8.65,13033.0,120052.0,42.71
716,002251,步 步 高,86390,84692,19.700,6.750,129457,1675948,,8.610,7.710,7.91,-0.63,12197.0,99814.0,46.67
717,002252,上海莱士,497462,497259,20.130,19.210,17612,342066,,19.520,19.520,19.52,0.0,0.0,0.0,116.19
718,002253,川大智胜,22563,20677,21.150,11.420,78840,1308258,,17.180,13.390,14.21,14.97,14088.0,205855.0,70.56
719,002254,泰和新材,61083,61083,13.300,10.050,126174,1479525,,10.970,10.420,10.62,0.66,10864.0,115743.0,64.84
720,002255,海陆重工,84227,51945,7.520,3.690,66782,378402,,4.780,4.070,4.41,8.62,14056.0,62120.0,38.25
721,002256,兆新股份,188241,124727,5.520,2.410,365661,1479931,,3.300,2.710,3.0,3.45,40269.0,123325.0,36.76
722,002258,利尔化学,52437,52294,23.160,13.400,133603,2552020,,18.660,13.400,13.85,-19.48,15410.0,243770.0,18.07
723,002259,ST升达,75233,72371,6.140,1.870,399476,1299903,,2.920,2.070,2.58,22.27,79890.0,207833.0,141.76
724,002260,*ST德奥,26520,26520,11.960,2.480,117872,393415,,4.770,3.340,3.65,3.69,30838.0,119480.0,
725,002261,拓维信息,110077,83133,8.090,3.280,408296,2138560,,5.250,3.820,4.66,22.63,87581.0,394510.0,78.06
726,002262,恩华药业,102002,88418,21.530,10.880,219722,3408535,,14.280,11.140,11.71,-8.01,34482.0,431926.0,29.94
727,002263,*ST东南,187836,187835,3.120,1.110,258721,515371,,2.100,1.420,1.71,17.93,102293.0,182162.0,
728,002264,新 华 都,69204,60165,12.990,5.060,509632,4844613,,7.350,6.090,6.41,4.06,40821.0,271176.0,
729,002265,西仪股份,31857,30317,17.880,8.250,150694,1997084,,10.260,8.650,9.03,1.01,9806.0,92105.0,146.12
730,002266,浙富控股,197872,163755,4.530,3.450,198916,795388,,4.320,3.750,4.11,8.73,27618.0,112319.0,94.05
731,002267,陕天然气,111208,111208,9.080,6.450,175529,1348711,,8.050,7.140,7.41,0.14,22081.0,169484.0,20.84
732,002268,卫 士 通,83834,80990,34.800,16.300,239886,5768294,,19.770,17.720,18.58,4.68,13391.0,249915.0,92.12
733,002269,美邦服饰,251250,234375,3.540,2.130,119920,353373,,2.680,2.340,2.47,4.66,13258.0,33598.0,
734,002270,华明装备,75924,43143,9.980,3.400,62191,349959,,4.520,3.710,4.29,15.32,8797.0,36773.0,10.63
735,002271,东方雨虹,149916,96745,46.240,10.370,255010,5448576,,15.250,13.530,14.08,4.37,31078.0,443834.0,17.04
736,002272,川润股份,43040,32064,5.920,3.440,64014,293498,,4.770,4.110,4.31,3.11,12572.0,55084.0,281.7
737,002273,水晶光电,86282,81269,24.510,8.170,319399,4884642,,11.250,9.790,10.16,2.63,37599.0,387425.0,24.64
738,002274,华昌化工,63491,62533,7.750,4.780,47117,306046,,6.200,5.260,5.4,2.66,6062.0,33689.0,59.8
739,002275,桂林三金,59020,53339,17.590,12.120,28034,427169,,13.780,12.930,13.28,2.23,2249.0,29934.0,16.88
740,002276,万马股份,103549,103391,9.350,4.390,174341,1159758,,5.660,4.980,5.53,10.82,19760.0,105095.0,49.82
741,002277,友阿股份,141661,141661,6.110,3.120,253394,1175059,,3.730,3.360,3.41,0.89,25514.0,90023.0,15.59
742,002278,神开股份,36391,34398,15.360,5.880,170505,1654590,,7.350,6.000,7.1,9.74,15235.0,105256.0,243.15
743,002279,久其软件,71123,58939,14.070,6.740,252880,2707391,,8.270,7.280,7.5,2.74,20773.0,160778.0,17.37
744,002280,联络互动,217715,175186,8.430,3.780,452820,2749364,,4.760,4.060,4.2,2.44,54850.0,241422.0,140.0
745,002281,光迅科技,64766,62208,32.100,19.070,322480,8369336,,28.960,25.240,26.46,3.04,28322.0,773045.0,51.16
746,002282,博深工具,43774,19295,16.850,7.670,84846,972952,,10.940,8.510,9.06,5.96,9801.0,93255.0,77.63
747,002283,天润曲轴,112755,102370,5.900,3.070,122357,548187,,3.790,3.370,3.5,1.74,12826.0,45769.0,11.78
748,002284,亚太股份,73758,68600,9.870,3.910,91893,638780,,5.040,4.310,4.72,10.02,10095.0,47490.0,41.73
749,002285,世联行,204297,201001,12.390,4.160,513905,4279966,,5.640,4.660,5.1,10.15,46756.0,238701.0,10.38
750,002286,保龄宝,36926,36926,11.430,4.950,43475,368386,,6.460,5.380,6.21,14.58,6943.0,41614.0,46.21
751,002287,奇正藏药,40600,40600,38.800,21.430,21376,670559,,27.870,24.590,26.16,6.34,1383.0,36336.0,35.3
752,002288,超华科技,93164,80034,6.030,2.280,313280,1340487,,5.160,2.770,5.16,86.28,94584.0,360029.0,130.3
753,002289,宇顺电子,28025,25896,14.140,4.280,130996,1065295,,6.540,5.240,5.6,4.87,16878.0,100435.0,
754,002290,中科新材,24271,21032,15.820,7.180,65035,756551,,11.250,8.520,10.0,15.74,9189.0,91772.0,1020.41
755,002291,星期六,39892,39667,8.080,3.750,100251,580154,,5.490,4.300,5.38,23.39,16447.0,83068.0,
756,002292,奥飞娱乐,135716,76327,14.950,4.820,224589,2163684,,6.740,5.510,6.64,21.83,38880.0,241210.0,100.0
757,002293,罗莱生活,75441,70031,17.960,8.350,111150,1469959,,10.280,8.840,9.1,2.71,11815.0,111304.0,15.84
758,002294,信立泰,104602,104602,46.320,23.000,136702,4931314,,26.490,23.850,25.35,2.84,14246.0,362962.0,18.26
759,002295,精艺股份,25062,25024,12.850,5.010,42795,346403,,8.940,5.880,7.36,22.67,9491.0,72755.0,31.45
760,002296,辉煌科技,37666,32371,8.400,4.610,127427,866592,,5.810,5.100,5.47,7.68,9489.0,52006.0,
761,002297,博云新材,47132,39760,11.280,5.570,217185,1627725,,7.000,5.960,6.15,-2.38,27540.0,179857.0,
762,002298,中电兴发,69151,51853,9.250,5.190,85795,646535,,6.750,5.860,6.74,14.82,10605.0,66710.0,27.56
763,002299,圣农发展,123948,110037,18.840,11.800,209978,3350304,,18.630,15.670,17.3,9.01,25047.0,429199.0,68.06
764,002300,太阳电缆,54270,54266,9.350,4.920,122972,834345,,6.090,5.400,5.58,2.2,10082.0,57686.0,29.73
765,002301,齐心集团,64180,64050,18.200,7.660,52593,540231,,9.250,7.660,8.12,3.57,15680.0,130620.0,37.2
766,002302,西部建设,126235,103223,19.360,9.750,344004,4992743,,12.700,11.130,11.47,-4.18,22821.0,276826.0,136.87
767,002303,美盈森,153132,153076,7.480,4.070,145676,853460,,5.290,4.590,4.81,4.34,12586.0,62182.0,21.3
768,002304,洋河股份,150699,124849,149.800,81.880,113269,13281939,,102.800,90.100,100.18,13.34,13065.0,1254637.0,22.78
769,002305,南国置业,173422,162329,5.060,2.030,171093,605488,,3.100,2.280,2.36,-1.26,25580.0,66325.0,71.3
770,002306,*ST云网,80000,79323,4.910,2.290,81700,298167,,3.620,2.920,3.39,8.31,8515.0,27967.0,
771,002307,北新路桥,89821,89171,13.200,4.680,601580,4571524,,6.210,5.400,5.59,0.0,51675.0,301375.0,99.29
772,002308,威创股份,91036,90178,12.350,4.690,267107,2157957,,6.110,4.830,5.02,-1.57,58309.0,310068.0,24.15
773,002309,中利集团,87179,46930,15.150,7.380,69342,692370,,9.330,7.580,9.0,18.42,29985.0,248741.0,25.74
774,002310,东方园林,268278,153250,21.250,7.340,473392,6160819,,10.230,8.030,8.31,3.49,129385.0,1197522.0,10.24
775,002311,海大集团,158212,154441,26.660,17.270,87676,1958530,,23.250,20.000,22.6,12.55,5093.0,110588.0,29.57
776,002312,三泰控股,137809,101438,6.790,2.680,318378,1206685,,3.950,3.050,3.27,7.57,74983.0,259787.0,15.2
777,002313,日海智能,31200,31133,33.880,15.720,83310,2089733,,19.960,17.080,18.85,9.98,7280.0,136471.0,57.65
778,002314,南山控股,270778,113742,7.130,2.510,153547,692512,,3.480,2.970,3.13,5.74,18211.0,58422.0,13.21
779,002315,焦点科技,23500,12196,25.300,11.100,51692,895583,,14.610,12.330,12.75,4.0,6401.0,84979.0,40.96
780,002316,亚联发展,39312,29341,11.680,5.010,63630,524831,,7.470,5.710,6.6,16.2,17452.0,115961.0,
781,002317,众生药业,81446,77894,12.970,7.540,118183,1302270,,9.380,8.310,9.1,9.64,9053.0,80541.0,17.64
782,002318,久立特材,84152,82077,7.470,5.200,150563,987942,,6.850,6.020,6.51,5.51,15729.0,101468.0,40.94
783,002319,乐通股份,20000,19996,18.270,13.780,28142,442310,,17.090,14.970,15.13,-2.32,3436.0,53198.0,284.4
784,002320,海峡股份,66042,55836,41.660,12.180,252323,5817529,,14.600,12.840,13.6,2.26,13677.0,188635.0,39.43
785,002321,华英农业,53429,42256,13.520,4.990,364734,2735567,,6.130,5.380,5.71,5.94,33676.0,194828.0,49.78
786,002322,理工环科,39666,35067,19.430,7.990,46445,655425,,10.380,8.880,9.65,8.92,4203.0,40900.0,13.76
787,002323,*ST百特,74573,31762,7.650,1.190,139454,813518,,1.310,1.310,1.31,0.0,0.0,0.0,3.7
788,002324,普利特,40627,23598,24.970,9.010,21842,327218,,10.340,9.080,9.8,6.52,3453.0,33355.0,22.85
789,002325,洪涛股份,124944,92016,5.070,2.760,172606,705112,,3.420,3.040,3.12,2.3,17347.0,55901.0,28.44
790,002326,永太科技,82009,52908,11.960,6.060,129961,1095251,,8.500,7.100,7.41,2.07,25170.0,195513.0,33.44
791,002327,富安娜,87116,50942,12.830,6.680,156972,1580565,,8.580,7.380,7.88,6.63,12664.0,100489.0,13.91
792,002328,新朋股份,44810,32380,7.320,4.370,140264,883707,,7.320,4.730,5.69,17.32,82944.0,535834.0,27.7
793,002329,皇氏集团,83764,51863,7.970,2.960,179846,957963,,4.120,3.310,3.67,10.54,19912.0,74544.0,54.21
794,002330,得利斯,50200,50187,9.090,3.580,83568,545799,,4.550,4.010,4.1,-4.87,8146.0,34646.0,277.03
795,002331,皖通科技,38812,30325,11.200,6.010,117416,1037003,,9.350,7.600,8.91,17.39,11657.0,100003.0,41.17
796,002332,仙琚制药,91621,90398,10.300,5.420,188487,1554470,,7.960,6.380,7.45,13.74,25259.0,182459.0,33.04
797,002333,罗普斯金,50260,48457,18.990,5.830,107964,1058623,,8.100,6.210,6.41,-5.18,39828.0,283392.0,
798,002334,英威腾,75423,57408,9.650,3.970,188830,1314017,,5.280,4.270,4.64,9.69,22649.0,106780.0,15.5
799,002335,科华恒盛,27939,22526,31.650,12.420,37681,828609,,15.880,13.500,14.33,6.38,4124.0,60081.0,9.4
800,002336,人人乐,40000,33925,14.940,6.160,70911,793060,,8.350,6.790,6.96,-1.56,6433.0,48123.0,
801,002337,赛象科技,58862,58773,5.780,2.550,121723,534367,,5.700,2.950,4.19,41.08,63544.0,290183.0,170.33
802,002338,奥普光电,24000,23998,16.160,9.410,88980,1135540,,11.980,10.520,11.49,9.85,5852.0,65797.0,71.68
803,002339,积成电子,39370,32919,10.830,5.870,87592,731090,,7.210,6.200,6.46,3.36,6389.0,42902.0,35.55
804,002340,格林美,415217,378362,8.290,3.820,1535396,10148878,,4.680,4.010,4.11,-2.84,117553.0,507467.0,27.96
805,002341,新纶科技,115160,62548,27.490,9.010,238724,3304724,,13.550,10.460,13.05,26.09,32806.0,402955.0,87.06
806,002342,巨力索具,96000,88109,7.040,2.810,284284,1397380,,4.380,3.100,3.54,13.83,53647.0,206633.0,
807,002343,慈文传媒,47495,36941,42.600,9.100,146681,2916765,,13.850,10.000,10.36,-2.54,30441.0,360666.0,12.05
808,002344,海宁皮城,128275,127534,7.930,3.950,109114,593180,,5.120,4.430,4.8,8.6,14578.0,69955.0,20.43
809,002345,潮宏基,90541,87870,10.800,4.640,103133,728687,,5.510,4.650,4.83,0.42,24749.0,127470.0,15.39
810,002346,柘中股份,44158,39464,20.940,7.850,81995,1280549,,15.610,9.120,11.83,31.59,17192.0,220302.0,20.15
811,002347,泰尔股份,44935,31911,6.570,3.180,80898,369691,,4.350,3.620,3.86,6.34,12377.0,49354.0,
812,002348,高乐股份,94720,73837,5.980,2.640,250991,976595,,3.940,3.100,3.26,7.59,39467.0,136948.0,56.01
813,002349,精华制药,83572,76459,8.800,5.240,76520,538144,,6.810,5.870,6.14,2.85,6286.0,39450.0,29.43
814,002350,北京科锐,50027,48285,11.000,5.380,139526,1122715,,7.170,5.910,6.22,4.89,15115.0,97765.0,43.04
815,002351,漫步者,59537,28868,10.000,4.510,86461,649305,,6.120,4.950,5.69,15.42,11187.0,62320.0,29.08
816,002352,顺丰控股,441877,112297,53.230,35.000,62368,2758779,,39.400,35.000,35.2,-6.63,7587.0,284363.0,32.55
817,002353,杰瑞股份,95785,67397,23.340,12.450,282840,5025178,,22.040,16.250,17.25,-15.23,32428.0,622039.0,243.64
818,002354,天神娱乐,93685,58813,19.470,4.790,323155,3399679,,7.240,5.340,6.04,13.32,66049.0,413587.0,5.55
819,002355,兴民智通,62478,48340,10.840,6.420,102325,903252,,8.720,6.460,7.98,22.02,13168.0,97242.0,80.2
820,002356,赫美集团,52781,48024,34.000,7.460,188339,2493025,,11.440,8.400,9.05,6.85,36073.0,351210.0,33.17
821,002357,富临运业,31349,31315,10.420,4.850,114542,834758,,7.580,5.550,5.92,6.09,21218.0,137807.0,17.98
822,002358,森源电气,92976,91043,19.260,13.030,122557,1938847,,17.430,14.660,17.2,17.01,9651.0,154369.0,35.8
823,002359,北讯集团,108719,70856,28.500,7.400,338741,4331733,,10.950,8.210,8.79,-6.39,107971.0,1052774.0,43.91
824,002360,同德化工,39151,29658,7.450,4.650,71093,430140,,5.830,5.150,5.6,6.46,7468.0,41028.0,22.81
825,002361,神剑股份,83757,58077,5.880,3.250,78117,354711,,4.110,3.680,3.86,4.04,6998.0,27238.0,26.75
826,002362,汉王科技,21703,17776,27.180,12.280,117362,2572370,,16.780,14.170,14.77,10.97,10090.0,152122.0,74.15
827,002363,隆基机械,41610,41576,9.170,4.250,56094,350101,,5.950,4.770,5.25,9.6,9397.0,49804.0,38.95
828,002364,中恒电气,56356,51534,12.830,7.330,99640,1036775,,12.830,10.730,11.66,7.96,16520.0,194844.0,103.0
829,002365,永安药业,29468,23792,36.450,10.480,117339,2270636,,12.440,11.120,11.53,2.85,12287.0,144907.0,25.51
830,002366,台海核电,86706,48901,26.940,7.300,278376,3488345,,11.890,8.300,11.76,40.0,58697.0,588776.0,10.06
831,002367,康力电梯,79765,52425,12.130,3.920,221927,1659338,,6.820,4.410,5.76,33.64,61280.0,354873.0,14.09
832,002368,太极股份,41523,40397,38.580,19.280,223990,6640496,,29.420,22.770,24.65,-10.88,13079.0,349026.0,35.06
833,002369,卓翼科技,57997,39988,12.780,7.000,251063,2285240,,9.050,7.180,7.58,-13.47,54818.0,446767.0,214.73
834,002370,亚太药业,53649,40724,21.450,11.610,82836,1316945,,16.640,13.160,15.57,17.6,11057.0,161592.0,41.32
835,002371,北方华创,45800,35934,56.500,24.630,305963,13808610,,45.820,38.240,40.69,7.56,16413.0,689625.0,148.34
836,002372,伟星新材,131093,116979,26.950,12.280,99045,1822911,,15.070,13.110,14.17,7.11,9039.0,126980.0,22.62
837,002373,千方科技,146761,83929,17.140,9.810,254526,3587990,,13.120,11.680,11.91,-2.54,18061.0,224280.0,47.93
838,002374,丽鹏股份,87743,73504,6.190,2.930,248280,1077543,,3.740,3.130,3.22,-3.3,39908.0,137757.0,31.38
839,002375,亚厦股份,134000,124273,7.950,4.580,185401,1118509,,6.060,4.960,5.29,5.59,23193.0,127023.0,19.82
840,002376,新北洋,66571,57586,19.440,11.130,245876,3865665,,19.280,15.990,18.01,13.27,24066.0,426920.0,41.85
841,002377,国创高新,91633,48597,10.360,3.700,168886,1104024,,6.020,4.460,4.56,-5.98,41169.0,206025.0,96.82
842,002378,章源钨业,92417,92324,10.880,4.400,112145,859289,,5.610,5.010,5.14,0.98,10987.0,58058.0,151.18
843,002379,宏创控股,92640,92640,6.280,2.560,115855,496372,,3.360,2.920,3.04,3.4,10880.0,33877.0,71.36
844,002380,科远股份,23999,14335,19.680,9.850,39879,584649,,11.830,10.750,10.94,-0.91,3860.0,43239.0,24.04
845,002381,双箭股份,42850,25503,8.500,5.550,43741,308744,,7.370,6.130,6.66,7.77,9193.0,62198.0,25.36
846,002382,蓝帆医疗,96405,48576,25.360,12.190,154941,2913604,,18.090,15.980,16.41,0.8,4007.0,68637.0,78.74
847,002383,合众思壮,74516,48612,23.500,11.470,181285,3170787,,15.160,12.400,13.29,8.4,18032.0,247524.0,40.8
848,002384,东山精密,160657,115493,32.640,9.250,240695,3955803,,13.240,10.970,11.46,-2.22,58852.0,705149.0,34.99
849,002385,大北农,424299,263484,7.000,3.100,366497,1930357,,3.640,3.340,3.38,0.6,24694.0,87098.0,11.33
850,002386,天原集团,78086,67160,9.460,5.010,204142,1508653,,6.080,5.450,5.6,2.0,12941.0,74295.0,42.59
851,002387,维信诺,136766,46901,17.440,7.940,85561,1152212,,9.670,8.080,8.27,-1.78,7954.0,69982.0,738.39
852,002388,新亚制程,50377,39960,9.160,4.310,89646,614756,,6.500,4.930,5.67,15.24,8388.0,47803.0,43.95
853,002389,南洋科技,94606,58633,21.470,9.360,116440,1780526,,12.590,10.710,12.15,13.87,12332.0,146771.0,61.64
854,002390,信邦制药,166723,113957,10.460,4.330,249028,1973782,,5.280,4.530,4.64,1.09,18017.0,88804.0,24.22
855,002391,长青股份,35949,23771,16.290,9.530,52312,699027,,11.960,10.830,10.99,0.64,3171.0,35903.0,17.33
856,002392,北京利尔,119049,75605,5.480,2.940,179335,707094,,3.790,3.240,3.36,1.82,21836.0,75367.0,24.65
857,002393,力生制药,18245,18245,32.290,18.800,21448,566684,,24.840,20.510,22.11,7.96,2876.0,64637.0,34.53
858,002394,联发股份,32370,32206,12.550,9.070,32268,353058,,10.480,9.820,9.93,-3.4,3671.0,37431.0,8.92
859,002395,双象股份,17881,17881,18.180,9.200,35259,471905,,12.000,10.110,11.13,6.51,3114.0,34220.0,152.05
860,002396,星网锐捷,58328,53911,25.550,14.100,250132,5191248,,18.620,16.520,18.0,9.09,17242.0,304911.0,22.23
861,002397,梦洁股份,77976,42568,7.830,4.100,110925,637724,,5.300,4.350,4.5,2.04,17326.0,83403.0,66.96
862,002398,建研集团,69262,52543,15.140,4.000,74500,590404,,5.070,4.560,4.74,4.41,7850.0,37801.0,17.17
863,002399,海普瑞,124720,124720,26.060,15.030,106341,2066129,,20.730,17.960,20.24,12.76,12243.0,232402.0,192.21
864,002400,省广集团,174334,167476,6.040,2.310,554945,2118249,,3.200,2.630,2.94,10.94,82149.0,242325.0,
865,002401,中远海科,30324,30217,14.480,8.340,161122,1809005,,10.430,9.030,9.26,-2.53,11639.0,113827.0,36.97
866,002402,和而泰,85576,71851,11.170,5.500,241624,2098073,,7.250,6.130,6.66,9.36,23787.0,158694.0,32.0
867,002403,爱仕达,35032,29303,12.690,7.090,39849,390134,,9.970,7.720,8.5,3.41,12684.0,113196.0,17.24
868,002404,嘉欣丝绸,57767,40204,7.430,4.360,43566,274847,,6.160,5.020,5.9,17.06,3808.0,21684.0,30.49
869,002405,四维图新,130947,104245,27.800,14.000,663934,14644149,,17.180,14.760,15.3,0.92,48109.0,775354.0,73.98
870,002406,远东传动,56100,41570,7.730,5.110,56549,353875,,6.090,5.410,5.51,-0.72,6740.0,38629.0,16.51
871,002407,多氟多,70265,54354,21.960,8.760,225671,3460235,,13.950,9.750,11.99,23.23,47292.0,569144.0,32.84
872,002408,齐翔腾达,177521,174406,15.800,7.640,207888,2418332,,12.280,7.640,7.99,-34.93,78789.0,687497.0,16.69
873,002409,雅克科技,46285,18315,31.210,12.590,106109,2425954,,17.440,14.360,15.01,4.24,5236.0,81013.0,201.21
874,002410,广联达,112655,88641,32.060,16.230,231468,5864701,,27.450,22.030,22.89,-5.26,18209.0,457625.0,54.25
875,002411,延安必康,153228,29033,34.820,15.190,48264,1188749,,20.590,15.190,18.35,-10.88,14089.0,238239.0,31.5
876,002412,汉森制药,29600,28783,17.700,13.770,23616,372017,,15.280,14.160,14.59,1.18,2468.0,36015.0,39.69
877,002413,雷科防务,113975,99529,10.320,4.480,199967,1278715,,6.360,5.340,5.55,-2.8,24143.0,141930.0,49.91
878,002414,高德红外,62426,47617,18.750,11.380,87697,1387304,,17.990,14.630,16.54,14.07,14147.0,236034.0,176.71
879,002415,海康威视,922727,791420,44.590,22.290,857650,29143044,,29.620,24.810,27.17,12.27,119396.0,3254640.0,26.64
880,002416,爱施德,123928,117317,9.860,5.020,100789,739167,,6.350,5.710,6.01,4.7,8302.0,50179.0,19.65
881,002417,深南股份,27000,22585,13.950,5.470,78635,764747,,10.080,6.190,7.6,22.58,24468.0,202573.0,267.61
882,002418,康盛股份,113640,100272,9.550,2.520,374991,1768848,,3.660,2.860,2.97,3.13,59850.0,192669.0,16.22
883,002419,天虹股份,120030,119990,21.490,9.660,192239,2901219,,12.700,10.980,11.38,-2.9,11167.0,132830.0,19.02
884,002420,毅昌股份,40100,39172,5.380,2.870,67233,284378,,4.370,3.250,3.61,9.73,19546.0,75886.0,
885,002421,达实智能,190216,152263,6.290,3.460,310134,1449035,,4.180,3.620,3.71,3.06,35729.0,138447.0,22.89
886,002422,科伦药业,143985,102944,36.070,21.830,230576,6667620,,25.650,22.900,24.17,2.85,15200.0,370961.0,46.5
887,002423,中原特钢,50299,50299,14.620,6.810,89950,976314,,10.630,8.000,9.9,24.22,11615.0,109690.0,
888,002424,贵州百灵,141120,72834,16.390,7.400,162702,2083625,,9.730,8.170,8.85,7.66,12221.0,109973.0,23.74
889,002425,凯撒文化,81374,80438,8.390,4.330,174627,1041410,,6.570,4.780,5.97,26.22,34891.0,201571.0,19.09
890,002426,胜利精密,344152,215203,6.310,2.260,348078,1381745,,3.140,2.550,2.65,3.52,48729.0,136079.0,19.62
891,002427,*ST尤夫,39815,38466,33.960,5.890,160780,1663596,,17.330,13.370,13.37,-2.34,16270.0,253516.0,16.25
892,002428,云南锗业,65312,64431,13.800,4.610,280207,2763667,,6.050,5.200,5.4,1.31,27258.0,153116.0,415.38
893,002429,兆驰股份,452694,397293,3.660,1.650,456013,1302299,,2.240,1.890,2.02,6.88,50107.0,104672.0,15.17
894,002430,杭氧股份,96460,94981,18.000,8.850,167732,2383071,,11.470,9.720,10.03,-1.76,11249.0,121156.0,26.83
895,002431,棕榈股份,148699,132478,9.250,3.530,227978,1440968,,4.600,3.840,3.96,2.86,42395.0,178640.0,19.35
896,002432,九安医疗,43281,43281,11.030,4.440,182605,1515455,,7.000,5.020,5.9,18.24,29507.0,178511.0,
897,002433,太安堂,76891,69151,9.480,4.060,157977,1168979,,5.550,4.860,5.19,6.79,16743.0,87238.0,13.74
898,002434,万里扬,135000,101908,10.600,5.420,189680,1612185,,7.050,5.810,6.77,14.94,18943.0,122099.0,14.21
899,002435,长江润发,83432,31234,18.850,5.010,64421,528349,,6.480,5.340,5.7,6.74,24256.0,143760.0,14.21
900,002436,兴森科技,148791,126253,5.980,3.020,220177,1079506,,4.360,3.560,4.1,15.17,34039.0,135452.0,37.04
901,002437,誉衡药业,219812,217210,7.350,2.460,269594,1145824,,3.840,3.060,3.41,8.95,58648.0,203171.0,24.2
